"","ECLAC/CELADE Redatam+SP 6/16/2023","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94"
"3371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3372",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3373",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3374",NA,"No - no difficulty","451","403","374","447","487","438","477","482","478","515","493","417","537","525","524","486","424","475","493","482","560","414","513","497","394","545","451","478","472","447","591","402","491","428","374","492","366","423","441","343","453","301","383","312","256","364","211","258","259","182","233","154","185","186","136","212","141","137","141","78","146","82","81","91","91","103","61","63","39","32","61","27","25","24","24","42","16","15","13","9","16","9","7","4","4","6","3","4","1","1","9","24221"
"3375",NA,"Yes - some difficulty","-","-","-","-","-","-","-","1","1","-","1","-","3","-","1","-","2","1","-","-","-","-","-","1","-","-","1","1","-","-","2","2","1","1","1","-","2","-","2","3","3","-","2","1","3","2","1","1","-","2","3","2","1","4","2","5","4","4","-","3","11","7","5","7","8","9","4","10","4","4","10","8","3","9","6","5","4","6","6","1","6","2","3","2","-","1","2","4","1","2","1","221"
"3376",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","-","1","-","-","-","-","-","-","2","1","1","-","1","-","-","-","1","2","-","-","1","-","-","-","2","-","1","-","3","1","-","-","-","1","2","1","-","-","-","-","-","-","1","1","1","-","-","1","3","1","-","-","-","-","1","-","1","-","-","35"
"3377",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","-","-","-","1","1","-","-","-","-","1","-","-","-","1","-","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","-","2","-","-","-","1","-","1","-","-","1","1","-","-","-","1","-","-","17"
"3378",NA,"Total","451","403","374","447","487","438","477","483","479","516","494","417","540","526","525","486","428","476","493","482","560","415","514","499","394","545","452","480","472","447","594","405","492","430","376","492","368","424","443","346","458","302","386","313","260","366","212","259","260","186","236","156","187","190","138","217","147","141","142","81","160","90","86","98","99","113","67","74","44","36","71","35","29","33","33","48","21","21","20","11","26","12","10","7","5","7","6","8","4","3","10","24494"
"3379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3380",NA,"AREA # 130608","Manton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3382",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3383",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3384",NA,"No - no difficulty","473","504","530","575","495","581","607","479","482","391","522","303","452","395","313","367","309","298","400","238","477","225","270","295","248","409","244","245","308","169","628","142","217","172","137","401","178","159","217","127","468","98","161","149","121","317","131","85","137","94","369","84","123","142","103","188","137","84","78","56","294","27","70","59","46","92","32","45","34","21","85","6","9","17","15","34","14","12","20","7","47","4","5","6","6","4","5","3","1","1","18","18146"
"3385",NA,"Yes - some difficulty","5","2","1","-","-","1","-","2","-","1","-","2","1","-","-","1","1","1","1","-","1","-","1","5","2","4","2","4","4","1","9","-","3","1","2","4","4","-","3","4","4","1","2","2","2","3","2","2","4","2","15","1","2","3","7","13","10","4","6","4","23","7","5","5","5","5","4","6","3","-","16","1","3","5","1","9","1","3","5","1","14","1","4","1","2","-","1","1","1","-","6","301"
"3386",NA,"Yes - a lot of difficulty","1","-","-","-","-","1","1","1","1","1","1","1","-","1","-","1","-","-","-","1","2","-","1","-","-","4","1","-","-","1","4","-","1","1","1","3","1","-","-","1","-","-","-","1","-","3","1","-","-","-","4","-","-","2","1","2","-","-","1","-","2","-","1","-","3","3","1","1","-","-","1","-","-","-","1","3","-","1","-","3","5","-","1","3","-","-","-","-","1","-","6","83"
"3387",NA,"Yes - cannot hear at all","-","-","-","-","-","-","2","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","1","-","-","2","-","-","2","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","4","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","-","2","1","-","-","-","-","3","-","-","-","-","4","-","-","1","-","1","-","-","-","-","2","32"
"3388",NA,"Total","479","506","531","575","495","583","610","482","483","393","523","306","453","396","313","369","311","299","401","239","480","225","273","300","250","419","247","249","314","171","644","142","221","174","140","408","183","159","220","132","472","99","163","152","123","324","134","87","141","96","392","85","125","147","111","203","147","88","85","60","320","34","77","64","54","100","37","52","37","23","103","7","12","22","17","49","15","16","25","11","70","5","10","11","8","5","6","4","3","1","32","18562"
"3389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3390",NA,"AREA # 130651","Minengaw(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3392",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3393",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3394",NA,"No - no difficulty","212","208","217","200","258","252","229","221","235","189","192","159","220","213","141","166","154","123","139","111","145","97","113","119","97","138","94","100","123","79","203","100","103","86","82","146","91","92","115","80","176","83","107","126","92","178","102","92","101","49","162","59","88","110","84","114","89","65","86","46","118","42","40","43","35","67","23","31","21","8","44","11","17","19","20","23","13","13","18","5","14","7","4","2","5","4","2","4","2","2","7","8715"
"3395",NA,"Yes - some difficulty","2","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","1","-","1","-","1","1","-","2","-","2","1","-","3","2","-","-","-","-","-","2","-","3","-","-","1","-","-","1","-","3","-","-","1","-","3","1","1","3","1","2","3","1","4","-","3","-","1","1","1","3","-","2","-","-","4","2","-","2","1","2","-","-","2","-","2","1","1","1","-","1","1","2","-","1","1","83"
"3396",NA,"Yes - a lot of difficulty","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","1","-","1","-","-","-","-","1","-","-","1","1","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","-","1","-","-","3","19"
"3397",NA,"Yes - cannot hear at all","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","2","-","2","-","-","-","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-","-","-","1","1","-","-","-","16"
"3398",NA,"Total","218","208","217","200","258","252","229","221","236","189","192","159","220","214","141","166","155","123","141","111","146","98","114","121","97","142","96","102","126","82","203","101","104","86","82","149","92","95","115","81","178","83","107","127","92","182","103","92","102","49","165","60","89","114","86","116","94","67","90","46","121","42","41","44","36","70","23","33","21","8","48","13","17","21","21","25","13","13","20","7","17","8","5","3","5","6","4","8","2","3","11","8833"
"3399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3400",NA,"AREA # 130652","Minelon(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3402",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3403",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3404",NA,"No - no difficulty","242","259","306","303","280","294","342","305","285","240","293","243","309","258","170","180","197","180","225","161","256","153","165","179","158","223","151","175","198","158","334","142","184","164","117","258","160","160","151","122","261","107","173","122","137","216","137","99","127","89","222","73","111","133","104","153","107","97","95","52","147","43","58","55","59","84","45","42","24","14","48","14","18","25","10","29","13","10","8","15","15","5","6","7","5","1","3","3","2","4","6","12113"
"3405",NA,"Yes - some difficulty","-","-","-","-","1","-","-","1","-","-","-","-","-","-","2","1","1","-","-","3","4","3","-","3","1","4","2","1","1","1","3","1","-","1","2","4","1","2","2","-","2","1","-","-","2","-","2","1","-","2","7","1","2","1","3","4","4","1","-","-","1","3","2","-","-","4","1","3","2","2","3","-","-","1","2","3","1","-","1","1","3","-","-","1","2","1","1","1","-","-","1","118"
"3406",NA,"Yes - a lot of difficulty","-","1","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","2","1","1","2","1","1","-","-","1","-","-","1","-","-","1","-","-","-","-","-","-","3","-","1","-","-","-","-","2","-","-","2","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","1","-","-","1","-","1","1","1","-","1","-","-","-","1","-","-","-","-","-","-","-","30"
"3407",NA,"Yes - cannot hear at all","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","1","-","-","-","-","-","-","11"
"3408",NA,"Total","242","261","306","303","281","294","342","306","285","240","293","243","309","259","172","181","198","180","225","166","261","158","167","184","160","227","153","177","199","159","338","143","184","166","120","262","161","162","154","122","266","108","174","122","139","217","139","102","127","91","231","74","113","134","107","157","111","98","95","52","150","46","60","55","60","88","46","45","27","16","52","14","18","27","12","33","15","11","10","17","19","5","6","9","8","2","4","4","2","4","7","12272"
"3409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3410",NA,"AREA # 130701","Kunlon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3412",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3413",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3414",NA,"No - no difficulty","695","664","727","815","757","797","815","790","793","743","895","601","778","899","752","727","676","566","731","516","690","462","490","490","417","663","436","498","502","388","711","384","466","337","334","441","322","383","400","269","496","196","293","276","221","363","251","208","250","208","412","196","225","218","209","237","226","153","163","102","260","99","116","102","91","114","92","84","67","29","96","46","54","55","31","37","29","20","26","17","37","13","13","7","12","10","11","10","7","2","20","30330"
"3415",NA,"Yes - some difficulty","1","-","-","1","1","-","4","-","1","-","1","1","-","2","3","2","2","1","-","2","2","-","4","3","3","2","4","6","7","4","6","2","3","2","1","3","3","4","10","3","6","4","2","3","3","13","5","6","5","4","12","4","5","9","4","4","9","8","6","5","10","6","6","7","7","7","8","8","5","3","12","3","2","1","9","8","14","7","4","6","8","4","6","5","2","6","3","5","4","1","5","393"
"3416",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","1","-","1","2","-","-","-","-","-","-","-","-","-","-","1","-","2","1","1","1","2","3","1","-","-","2","2","1","1","-","3","1","2","-","1","1","-","1","1","1","1","3","1","-","-","2","2","-","2","1","2","-","1","-","1","1","-","1","2","3","1","-","4","-","-","1","-","-","4","-","2","1","3","-","1","1","-","-","2","-","1","1","3","81"
"3417",NA,"Yes - cannot hear at all","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","2","2","2","7","3","7","6","4","10","5","4","3","2","1","1","4","1","1","1","3","1","3","1","-","-","3","1","1","-","-","1","-","1","-","-","-","2","-","1","-","-","1","-","1","-","-","-","-","2","-","-","-","-","-","-","-","-","-","1","2","1","-","-","-","-","-","-","-","1","96"
"3418",NA,"Total","696","664","727","817","758","797","819","790","795","743","897","604","778","901","755","729","678","567","732","518","693","462","497","495","424","673","444","512","517","399","728","391","473","344","339","446","327","391","414","274","505","203","297","283","225","377","257","218","257","216","425","200","231","229","216","241","237","162","173","107","272","105","123","111","98","123","102","95","73","32","114","49","56","57","40","45","47","27","32","24","49","19","21","13","14","16","16","15","12","4","29","30900"
"3419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3420",NA,"AREA # 130801","Laukine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3423",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3424",NA,"No - no difficulty","785","898","1034","1133","1014","992","1002","910","1074","994","1125","919","1033","1106","1091","1014","1058","988","1205","1038","1142","832","996","959","933","1148","936","897","920","782","1046","725","785","725","681","716","598","696","690","563","771","448","551","521","436","515","421","337","335","311","482","291","303","290","257","263","249","181","214","170","219","133","124","131","111","109","103","88","76","51","82","38","52","55","41","36","35","24","47","14","30","15","17","11","9","13","10","8","3","3","24","46241"
"3425",NA,"Yes - some difficulty","7","5","5","-","2","2","3","2","3","1","1","-","2","2","2","2","5","5","4","1","8","4","8","4","3","4","11","6","7","3","8","5","8","5","13","12","13","13","8","7","10","12","5","14","9","16","7","5","12","19","29","21","28","31","20","20","26","14","15","16","38","32","23","24","14","23","24","25","16","21","29","15","13","25","13","17","11","15","11","7","17","11","10","7","7","10","3","2","1","5","4","1006"
