"","ECLAC/CELADE Redatam+SP 6/23/2023","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94"
"3096",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3097",NA,"No - no difficulty","663","674","780","831","868","760","840","815","940","812","938","789","869","785","735","643","643","694","772","579","833","516","605","558","535","671","537","514","619","545","724","417","508","522","440","612","417","428","499","358","644","324","450","408","353","536","363","325","394","261","480","305","349","352","359","423","298","262","283","201","394","149","157","191","148","209","121","146","121","70","150","46","59","72","58","114","70","49","53","30","69","24","24","24","19","30","13","7","9","7","22","36313"
"3098",NA,"Yes - some difficulty","3","1","-","1","1","-","-","1","-","-","-","-","-","1","-","-","-","1","-","-","-","1","1","1","4","2","3","3","1","3","2","1","2","3","1","3","-","3","2","3","5","2","2","5","-","5","4","5","5","3","5","2","3","4","3","7","2","7","8","6","17","7","5","5","9","15","12","12","8","10","13","5","8","8","10","23","15","7","11","6","29","6","11","6","6","7","1","1","1","1","8","414"
"3099",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","1","-","-","-","1","-","-","2","-","-","1","3","1","-","-","1","-","2","-","-","-","1","2","-","1","1","2","-","2","-","3","1","1","2","-","-","-","1","-","2","-","-","-","1","1","1","-","-","2","1","1","1","3","2","1","2","-","-","-","-","2","1","3","-","-","1","1","-","1","2","2","-","-","-","1","4","67"
"3100",NA,"Yes - cannot hear at all","-","-","-","-","-","2","-","3","-","-","-","-","1","-","-","2","1","1","2","3","-","1","2","1","-","1","-","2","4","-","8","3","1","2","1","-","1","-","2","1","-","-","2","1","-","1","-","1","-","1","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","1","1","-","1","-","1","-","-","-","-","-","2","-","-","1","1","64"
"3101",NA,"Total","666","675","780","832","869","762","840","819","940","813","938","789","870","786","736","646","644","696","774","583","833","518","610","560","539","675","543","520","624","548","735","421","513","527","442","615","419","433","503","363","650","328","454","416","353","545","368","332","401","265","488","307","353","356","364","430","300","269","292","208","412","156","162","198","158","225","134","161","132","81","166","51","67","80","68","140","87","59","65","36","100","31","35","31","27","39","16","8","10","10","35","36858"
"3102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3103",NA,"AREA # 130252","Kholan(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3106",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3107",NA,"No - no difficulty","256","233","284","315","301","253","270","268","276","215","324","193","292","220","212","212","186","168","231","150","391","141","191","192","163","324","147","154","228","154","363","116","156","141","113","274","121","113","143","92","295","92","120","108","83","299","118","78","121","71","341","56","93","74","82","156","80","65","84","34","162","21","34","35","29","91","17","23","27","7","78","9","10","16","9","29","6","5","7","4","47","2","6","3","2","18","1","3","4","1","18","11750"
"3108",NA,"Yes - some difficulty","2","-","-","-","1","-","-","-","-","1","1","1","-","1","2","1","1","-","2","-","1","-","-","1","-","2","-","1","2","1","-","-","3","1","-","-","1","-","1","-","2","-","-","1","-","2","3","2","1","3","4","1","3","4","1","1","4","-","1","-","6","-","3","-","-","4","1","2","2","-","13","-","2","1","3","4","-","1","1","1","13","-","-","-","2","1","-","2","-","-","7","129"
"3109",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","1","-","-","-","1","-","-","-","-","-","-","1","-","-","-","1","1","-","-","1","1","-","-","-","-","-","-","-","2","-","-","-","1","-","-","2","-","-","-","2","-","-","-","-","-","1","-","1","-","-","-","-","-","-","-","7","25"
"3110",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6"
"3111",NA,"Total","258","233","284","315","302","253","270","268","276","216","325","194","292","221","214","213","187","168","233","150","392","141","191","193","163","327","148","155","231","155","363","116","159","143","113","275","122","113","144","93","297","92","120","109","83","301","122","80","122","74","346","58","97","78","84","158","84","65","85","34","169","21","37","37","30","96","18","26","29","7","93","9","12","17","14","33","6","6","8","5","61","2","7","3","4","19","1","5","4","1","32","11910"
"3112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113",NA,"AREA # 130253","Karli(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3115",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3117",NA,"No - no difficulty","188","222","292","344","335","362","342","246","390","275","418","285","344","296","262","354","261","278","367","204","496","215","261","230","213","478","182","221","342","194","532","137","265","157","158","422","165","172","209","143","429","109","208","149","134","358","128","137","188","122","405","90","124","144","91","196","99","94","103","58","262","40","59","57","45","129","21","33","27","17","116","11","12","15","11","35","9","2","11","5","46","7","9","4","6","11","1","4","5","3","19","15655"
"3118",NA,"Yes - some difficulty","-","-","-","-","-","-","-","1","1","-","-","1","-","-","-","-","1","2","4","4","2","-","3","-","-","2","-","1","5","1","4","2","-","-","1","2","1","-","1","-","3","2","-","-","-","5","2","1","1","-","4","1","1","2","1","2","2","2","1","2","5","2","3","1","3","3","1","1","1","-","7","1","3","3","2","6","-","1","-","1","3","1","-","-","-","1","-","-","-","-","8","128"
"3119",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","1","1","1","1","1","-","-","-","-","-","-","2","-","1","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","1","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","17"
"3120",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","3","1","-","2","2","3","-","-","-","-","3","-","1","-","1","-","-","1","-","1","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","1","-","-","2","-","-","-","-","1","-","-","-","-","-","-","-","-","1","1","29"
"3121",NA,"Total","188","222","292","344","335","362","342","247","391","275","418","286","344","296","262","354","263","280","374","209","502","217","265","233","215","483","182","222","347","195","541","139","267","157","160","424","166","173","210","144","433","111","208","149","134","363","131","138","189","122","409","91","125","146","93","198","101","96","104","60","270","42","63","58","48","132","23","34","29","17","123","12","16","18","13","43","9","3","11","6","50","8","9","4","6","12","1","4","5","4","29","15829"
"3122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3123",NA,"AREA # 130254","Minenaung(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3127",NA,"No - no difficulty","255","279","340","365","343","391","366","391","421","304","481","309","391","310","254","313","246","175","291","161","388","171","183","182","176","447","153","173","237","160","511","124","170","161","134","398","145","143","183","118","474","117","153","159","119","360","132","97","168","101","442","98","103","124","108","217","108","79","101","54","278","38","43","49","29","137","27","27","25","14","110","13","17","17","11","40","6","7","16","5","55","6","5","5","5","12","2","-","3","1","22","15082"
"3128",NA,"Yes - some difficulty","2","-","1","-","-","1","-","-","-","1","2","-","1","1","-","1","-","1","-","2","-","-","1","7","1","2","1","-","1","1","7","-","2","-","2","2","-","-","2","3","6","-","2","1","-","3","1","-","2","-","7","2","-","1","2","5","2","2","2","2","19","1","-","7","-","17","-","4","2","-","23","2","-","-","1","8","1","2","1","-","13","1","1","2","-","3","1","2","1","-","9","206"
"3129",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","2","-","1","-","1","-","-","-","-","-","1","-","1","-","-","3","-","-","-","1","1","-","-","-","-","-","-","-","-","1","2","-","1","-","-","1","1","1","-","-","2","-","-","-","2","-","-","-","1","-","1","-","-","-","-","2","-","-","-","-","4","-","2","-","-","1","-","-","-","-","2","37"
"3130",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","1","1","-","1","-","1","-","1","2","-","-","1","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","-","2","-","-","-","-","1","-","1","-","-","1","20"
"3131",NA,"Total","257","279","341","365","343","392","366","391","421","305","484","309","392","311","254","314","246","177","292","163","390","171","186","189","178","450","155","173","239","161","520","124","174","163","136","403","146","143","185","122","481","117","155","160","119","363","133","97","171","102","452","100","104","126","110","223","111","82","103","56","299","39","43","56","31","154","27","31","28","14","134","15","17","17","13","50","7","9","18","5","74","7","8","7","5","17","3","3","4","1","34","15345"
"3132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133",NA,"AREA # 130255","Minesan(Monsan)(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3137",NA,"No - no difficulty","263","266","311","323","298","302","339","327","368","346","365","312","322","328","294","317","248","259","296","222","311","170","210","195","179","333","190","204","253","208","313","132","182","173","165","337","195","204","236","154","361","184","208","202","204","296","159","141","157","108","231","94","126","78","103","140","69","66","55","52","105","30","32","38","18","58","16","17","18","15","56","15","12","8","7","15","2","3","4","1","14","2","4","3","1","11","1","4","2","3","11","14010"
"3138",NA,"Yes - some difficulty","2","2","-","-","-","1","-","-","-","-","-","-","-","1","2","-","1","1","1","-","1","-","-","1","2","-","-","-","1","-","2","-","1","-","-","2","-","-","2","-","1","1","1","2","1","1","2","3","1","-","5","1","1","1","3","4","3","-","4","1","10","1","5","5","2","1","-","2","3","1","10","4","1","3","2","4","-","1","1","1","6","2","2","1","-","-","-","-","-","-","2","129"
"3139",NA,"Yes - a lot of difficulty","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","1","-","-","-","1","-","-","-","-","1","-","-","-","-","1","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","1","-","-","-","-","-","-","-","1","1","3","-","1","1","1","1","-","-","-","2","3","28"
"3140",NA,"Yes - cannot hear at all","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","-","1","-","1","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","-","1","-","1","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","11"
"3141",NA,"Total","267","268","311","323","298","303","339","327","368","346","365","312","322","329","296","319","249","260","297","222","312","171","210","196","181","334","190","204","254","208","316","132","183","173","165","341","195","204","239","154","364","185","210","204","205","297","161","144","158","108","237","95","128","79","106","145","72","66","60","53","116","31","37","43","21","61","16","19","22","16","68","19","13","11","9","19","2","4","6","3","24","4","7","5","2","12","1","4","2","5","16","14178"
"3142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143",NA,"AREA # 130301","Linkhe`",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3145",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3146",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3147",NA,"No - no difficulty","180","220","219","245","229","177","226","247","258","266","276","236","270","280","253","249","217","222","250","164","289","225","260","225","207","272","188","195","250","237","355","173","226","213","204","267","191","222","237","163","332","221","265","273","226","364","254","235","286","232","366","203","233","272","217","260","210","209","218","140","298","126","168","139","108","169","103","83","62","33","106","39","63","50","45","69","28","34","23","21","40","11","14","17","19","25","11","7","12","-","23","16245"
"3148",NA,"Yes - some difficulty","-","-","-","1","-","1","1","-","-","-","1","-","-","-","-","-","-","1","-","3","4","-","1","-","-","4","2","4","1","2","3","1","4","2","2","3","2","3","2","3","7","3","5","1","5","8","4","5","7","6","13","8","5","16","12","6","12","10","14","9","24","8","12","7","11","13","7","10","6","5","18","3","10","5","9","13","6","3","8","7","16","5","12","4","7","6","2","5","4","3","18","474"
"3149",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","1","-","-","-","-","1","1","-","2","-","-","-","-","-","1","2","-","1","2","3","-","-","1","-","1","1","-","2","-","1","1","1","2","-","-","-","1","5","1","2","-","2","1","-","2","2","-","7","-","1","-","-","3","2","-","-","2","6","64"
"3150",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","-","-","-","1","-","-","-","-","-","1","-","-","1","-","-","-","-","-","-","1","-","-","1","-","1","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","2","15"
"3151",NA,"Total","180","220","219","246","229","178","227","247","258","266","277","236","270","280","253","249","218","224","250","168","293","226","261","225","208","276","191","199","251","239","358","174","230","216","206","270","193","225","240","167","339","227","270","274","231","373","258","241","295","239","380","213","241","288","229","268","222","220","234","149","324","134","181","147","120","185","110","93","69","39","130","43","76","55","56","83","34","39","33","28","63","16","27","21","26","34","16","12","16","5","49","16798"
