"","ECLAC/CELADE Redatam+SP 6/23/2023","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94"
"3752",NA,"Yes - some difficulty","12","20","13","11","5","7","9","8","11","11","6","6","3","9","7","6","9","5","12","8","7","6","12","6","4","12","13","11","11","13","22","10","9","10","6","10","14","24","14","13","22","17","31","15","22","40","23","31","29","30","45","37","40","43","44","66","56","45","48","51","90","48","45","52","48","66","46","44","36","28","63","40","50","39","46","90","63","44","60","32","64","47","33","31","29","37","20","15","15","4","31","2496"
"3753",NA,"Yes - a lot of difficulty","30","9","4","3","3","3","2","3","5","10","6","3","4","3","6","2","7","5","5","5","2","4","1","5","2","6","5","3","4","2","3","6","4","2","5","5","4","3","1","2","7","4","6","10","3","8","8","4","11","2","14","5","6","8","13","13","19","11","14","11","15","11","15","18","9","14","16","9","3","5","12","14","11","10","9","16","19","13","17","14","16","13","18","14","11","16","10","7","10","5","17","751"
"3754",NA,"Yes - cannot walk at all","6","2","1","1","3","6","3","4","5","4","4","5","5","2","1","-","3","2","3","1","1","-","2","4","2","4","2","3","-","4","2","3","1","3","-","2","1","1","1","3","3","4","7","3","1","1","3","1","3","3","4","2","5","8","1","-","5","7","1","6","11","4","5","8","5","3","3","6","5","-","7","6","4","6","7","21","7","4","9","5","15","3","4","11","3","5","4","2","5","2","11","359"
"3755",NA,"Total","2030","2081","2100","2280","2255","2445","2445","2322","2164","2387","2488","2340","2565","2618","2374","2235","1855","1918","1937","1619","1883","1487","1761","1603","1389","1911","1546","1536","1784","1617","1996","1591","1668","1721","1403","1951","1411","1350","1558","1501","1615","1231","1593","1361","1258","1701","1355","1263","1366","1196","1539","1249","1284","1439","1135","1465","1105","986","951","886","1197","750","690","702","591","682","439","461","299","210","459","258","350","306","280","553","279","248","298","183","299","177","158","153","116","144","87","52","54","30","130","113738"
"3756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3757",NA,"AREA # 140104","Ngaputaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3759",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3760",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3761",NA,"No - no difficulty","1545","1650","1731","1861","1951","1951","2058","1975","1922","1956","2050","1824","1988","1964","1803","1656","1384","1437","1431","1257","1488","1160","1250","1242","1156","1522","1129","1259","1464","1122","1623","1139","1316","1194","1107","1469","993","1074","1231","987","1291","881","1178","942","852","1233","987","825","934","694","1084","734","821","821","656","885","668","563","571","486","709","421","417","325","315","442","231","215","164","106","237","91","141","140","134","194","109","91","121","68","112","51","48","42","50","36","33","20","15","11","54","82568"
"3762",NA,"Yes - some difficulty","5","7","4","7","6","11","8","3","5","7","5","9","5","6","6","11","2","4","7","7","8","6","3","6","4","6","1","5","6","12","8","6","6","9","7","18","10","14","14","10","13","6","15","13","13","23","11","10","20","16","20","18","19","28","25","29","26","18","27","28","28","25","19","18","13","28","16","17","8","9","33","14","19","16","23","48","17","16","19","10","23","11","14","10","12","15","8","2","9","3","10","1175"
"3763",NA,"Yes - a lot of difficulty","7","5","5","3","5","3","5","2","-","1","2","-","3","2","3","3","-","1","2","-","1","2","2","2","-","1","-","1","2","3","2","-","-","4","-","1","1","1","3","-","4","1","3","3","2","7","3","4","2","1","2","1","5","4","7","6","7","2","9","4","7","4","3","5","3","6","3","6","4","2","2","2","1","3","4","2","7","2","3","3","10","2","1","4","4","7","3","2","2","2","9","273"
"3764",NA,"Yes - cannot walk at all","1","1","4","2","5","4","4","1","2","3","1","4","3","-","3","1","1","1","-","-","2","-","-","-","-","1","-","2","-","-","1","1","2","2","2","2","-","1","1","2","-","-","1","2","1","2","1","-","6","3","1","3","2","2","1","2","-","1","2","-","1","5","2","2","2","5","2","1","3","-","5","-","-","2","3","3","2","2","6","3","3","2","1","1","3","5","2","5","-","1","4","166"
"3765",NA,"Total","1558","1663","1744","1873","1967","1969","2075","1981","1929","1967","2058","1837","1999","1972","1815","1671","1387","1443","1440","1264","1499","1168","1255","1250","1160","1530","1130","1267","1472","1137","1634","1146","1324","1209","1116","1490","1004","1090","1249","999","1308","888","1197","960","868","1265","1002","839","962","714","1107","756","847","855","689","922","701","584","609","518","745","455","441","350","333","481","252","239","179","117","277","107","161","161","164","247","135","111","149","84","148","66","64","57","69","63","46","29","26","17","77","84182"
"3766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767",NA,"AREA # 140105","Pathein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3769",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3770",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3771",NA,"No - no difficulty","1984","2001","2109","2278","2338","2337","2309","2496","2335","2382","2494","2420","2714","2962","2779","2627","2427","2625","2816","2488","2944","2473","2414","2313","2135","2702","2149","2250","2507","2265","2890","2112","2326","2047","1883","2303","1760","1680","2142","1663","2106","1408","2069","1826","1568","1950","1619","1519","1747","1316","1798","1307","1560","1454","1305","1481","1283","1041","1145","922","1297","719","823","640","492","645","431","444","355","222","381","200","252","292","268","391","203","164","208","110","173","107","114","100","79","72","54","40","33","25","75","133712"
"3772",NA,"Yes - some difficulty","55","55","35","15","17","9","10","7","11","9","6","10","10","12","15","11","8","7","8","9","15","12","11","6","10","10","11","13","19","11","20","14","20","20","20","23","16","25","25","18","35","24","39","28","24","31","34","29","43","37","49","32","42","61","53","59","60","55","57","62","80","46","64","54","48","71","38","48","37","26","58","28","51","45","40","81","52","46","38","26","65","25","27","38","25","36","16","11","12","4","39","2767"
"3773",NA,"Yes - a lot of difficulty","48","21","9","7","2","5","5","8","4","5","3","3","6","5","2","4","5","4","4","6","5","6","5","3","1","7","5","4","3","3","5","5","7","7","1","6","10","4","4","6","11","7","9","8","3","6","10","8","18","13","18","5","16","13","10","21","14","12","13","13","25","14","16","9","13","12","8","11","11","4","13","8","7","10","7","18","11","4","15","6","14","9","5","8","9","5","6","6","4","3","22","794"
"3774",NA,"Yes - cannot walk at all","24","6","8","7","6","8","4","6","8","1","8","5","2","1","5","2","1","4","2","1","4","2","1","1","1","2","1","4","3","2","4","1","4","4","3","2","2","3","4","5","9","4","1","-","2","3","5","4","4","4","3","4","5","6","3","7","6","6","5","5","11","4","6","4","3","10","3","5","2","3","7","3","2","2","3","15","2","3","7","2","6","7","6","2","1","3","6","5","-","1","8","390"
"3775",NA,"Total","2111","2083","2161","2307","2363","2359","2328","2517","2358","2397","2511","2438","2732","2980","2801","2644","2441","2640","2830","2504","2968","2493","2431","2323","2147","2721","2166","2271","2532","2281","2919","2132","2357","2078","1907","2334","1788","1712","2175","1692","2161","1443","2118","1862","1597","1990","1668","1560","1812","1370","1868","1348","1623","1534","1371","1568","1363","1114","1220","1002","1413","783","909","707","556","738","480","508","405","255","459","239","312","349","318","505","268","217","268","144","258","148","152","148","114","116","82","62","49","33","144","137663"
"3776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777",NA,"AREA # 140106","Yekyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3779",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3780",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3781",NA,"No - no difficulty","679","781","801","896","985","953","925","940","914","947","1027","1018","1095","1116","965","946","810","777","768","747","867","667","684","706","628","746","665","685","722","676","799","609","669","764","593","829","614","604","759","624","773","505","735","590","597","732","619","493","650","507","695","559","592","592","527","581","474","440","479","419","559","359","352","318","271","250","172","175","120","102","153","101","146","153","157","230","129","95","115","67","89","62","63","47","52","54","32","18","13","8","39","48060"
"3782",NA,"Yes - some difficulty","59","49","32","17","11","11","9","10","3","4","6","4","4","5","4","7","-","4","1","2","2","3","3","3","3","-","2","-","2","5","3","5","1","3","3","5","12","6","7","14","12","10","8","8","5","6","7","16","9","11","19","13","17","20","16","19","22","22","23","24","33","24","24","19","23","19","19","24","14","16","22","10","30","26","26","39","22","16","25","14","36","25","21","14","11","20","8","11","8","10","16","1236"
"3783",NA,"Yes - a lot of difficulty","52","12","5","8","2","1","2","1","2","1","1","1","1","1","3","2","6","2","4","3","1","2","3","1","1","-","2","2","-","1","1","1","1","1","-","1","3","2","-","-","-","2","3","2","2","2","5","1","2","3","4","4","2","4","4","3","5","7","2","2","6","11","5","4","2","12","3","5","4","1","2","1","4","4","8","11","2","8","8","2","7","3","6","7","4","4","4","3","1","2","5","341"
"3784",NA,"Yes - cannot walk at all","27","3","-","-","3","2","-","4","2","1","-","2","3","-","1","3","1","-","-","2","3","-","1","2","-","-","-","-","2","1","3","-","-","-","2","1","2","1","1","1","3","1","-","1","1","-","1","-","1","2","2","-","1","2","1","2","3","3","1","-","2","1","1","3","1","3","4","2","1","2","1","1","4","4","2","4","6","1","3","2","2","3","3","2","-","2","2","-","2","-","7","170"
"3785",NA,"Total","817","845","838","921","1001","967","936","955","921","953","1034","1025","1103","1122","973","958","817","783","773","754","873","672","691","712","632","746","669","687","726","683","806","615","671","768","598","836","631","613","767","639","788","518","746","601","605","740","632","510","662","523","720","576","612","618","548","605","504","472","505","445","600","395","382","344","297","284","198","206","139","121","178","113","184","187","193","284","159","120","151","85","134","93","93","70","67","80","46","32","24","20","67","49807"
"3786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3787",NA,"AREA # 140107","Thapaung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3789",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3790",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3791",NA,"No - no difficulty","1355","1451","1567","1519","1661","1576","1597","1730","1586","1678","1657","1540","1644","1738","1603","1482","1302","1433","1303","1157","1398","1186","1141","1127","1040","1254","1046","1137","1238","1084","1351","1039","1164","1103","868","1272","900","906","1061","895","973","687","1013","912","753","1088","777","734","887","723","1032","766","783","852","703","801","696","584","632","533","735","463","402","326","263","343","229","215","146","102","182","108","120","130","144","207","113","80","111","81","97","70","51","52","50","26","38","18","15","10","64","73709"
"3792",NA,"Yes - some difficulty","32","22","8","5","4","5","5","3","6","10","1","7","6","6","7","9","5","9","1","1","7","6","5","5","3","8","2","5","8","9","9","8","5","8","13","10","13","16","13","7","16","16","12","16","12","20","17","18","24","19","27","24","18","35","25","28","36","30","30","32","48","34","23","31","28","26","27","24","18","10","21","8","18","27","37","42","16","20","31","20","42","16","23","16","18","7","12","4","2","6","25","1447"
"3793",NA,"Yes - a lot of difficulty","14","4","4","6","3","2","2","1","2","3","3","2","4","3","1","2","1","-","-","4","2","-","2","-","-","2","-","-","3","-","1","-","2","2","1","4","3","2","2","4","2","4","1","3","5","1","1","2","1","4","3","2","3","4","8","2","5","8","14","7","6","8","9","3","4","9","6","2","3","2","1","5","8","3","5","8","8","5","3","6","6","6","8","4","5","5","1","3","-","5","9","327"
"3794",NA,"Yes - cannot walk at all","6","1","2","3","1","4","4","1","5","4","1","-","1","-","1","3","-","1","2","1","2","1","1","2","2","-","1","-","2","2","-","2","-","1","2","-","1","-","1","2","2","1","2","1","-","3","2","2","2","2","3","3","1","2","4","6","3","1","3","4","2","-","3","2","4","5","3","4","2","1","1","-","2","1","7","4","1","1","3","7","5","-","1","2","2","2","2","1","1","1","-","180"
"3795",NA,"Total","1407","1478","1581","1533","1669","1587","1608","1735","1599","1695","1662","1549","1655","1747","1612","1496","1308","1443","1306","1163","1409","1193","1149","1134","1045","1264","1049","1142","1251","1095","1361","1049","1171","1114","884","1286","917","924","1077","908","993","708","1028","932","770","1112","797","756","914","748","1065","795","805","893","740","837","740","623","679","576","791","505","437","362","299","383","265","245","169","115","205","121","148","161","193","261","138","106","148","114","150","92","83","74","75","40","53","26","18","22","98","75663"
"3796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3797",NA,"AREA # 140151","Ngayokaung(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3799",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3800",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3801",NA,"No - no difficulty","368","393","349","446","376","359","413","356","397","374","400","341","392","383","362","341","329","307","362","255","340","284","322","272","256","368","304","321","333","312","429","308","334","330","257","392","285","266","306","297","366","225","341","251","211","322","238","251","309","209","336","216","234","237","232","285","237","181","172","153","237","91","125","102","92","171","81","93","82","67","102","42","65","63","46","96","41","22","51","20","62","14","21","30","22","20","16","11","9","8","19","20546"
"3802",NA,"Yes - some difficulty","1","2","2","-","-","2","2","-","2","-","3","1","3","1","-","2","1","1","-","-","1","1","1","-","3","2","2","-","4","-","2","2","2","3","-","2","1","1","3","2","3","-","4","2","6","3","1","3","5","3","4","4","4","7","-","5","3","3","2","3","9","5","1","2","3","7","5","3","3","1","6","5","5","5","4","9","7","1","5","3","6","2","4","6","5","4","4","1","2","2","9","254"
"3803",NA,"Yes - a lot of difficulty","-","1","-","-","-","1","-","-","-","-","-","-","-","-","1","-","-","1","-","-","-","-","-","-","1","-","-","-","-","-","1","-","1","-","-","-","-","-","1","1","-","1","1","-","2","1","-","-","-","1","2","-","2","2","1","1","-","-","2","-","3","-","2","2","-","1","3","1","1","1","2","-","-","3","1","9","1","2","4","-","3","-","-","1","3","2","1","2","-","1","6","80"
"3804",NA,"Yes - cannot walk at all","2","2","-","-","1","1","-","-","1","-","-","-","1","-","1","2","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","1","1","1","-","-","-","-","-","-","1","1","2","-","-","2","-","-","-","1","-","-","1","-","1","-","-","-","2","-","1","-","-","-","-","-","-","-","-","-","-","1","1","-","2","1","-","-","-","1","1","35"
"3805",NA,"Total","371","398","351","446","377","363","415","356","400","374","403","342","396","384","364","345","330","309","362","255","341","285","323","272","260","370","306","321","337","313","432","310","337","333","257","394","286","267","310","301","369","227","347","254","219","326","239","254","314","213","343","221","242","246","233","293","240","184","176","157","249","96","129","106","96","179","89","97","88","69","111","47","70","71","51","114","49","25","60","23","71","17","26","37","32","27","21","14","11","12","35","20915"
