"","ECLAC/CELADE Redatam+SP 6/23/2023","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94"
"3886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3887",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3888",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3889",NA,"No - no difficulty","1284","1294","1489","1564","1550","1721","1652","1619","1521","1559","1588","1476","1606","1526","1398","1275","1073","1128","1221","1005","1323","928","1037","965","881","1189","947","1051","1056","964","1175","894","880","964","766","1090","691","743","904","735","869","532","792","598","553","716","587","537","584","431","643","413","445","517","367","498","375","290","299","198","306","190","207","254","140","205","117","115","88","63","116","57","64","79","60","111","42","26","45","16","28","16","17","23","19","17","15","7","5","6","21","60451"
"3890",NA,"Yes - some difficulty","16","27","16","20","10","6","6","11","6","2","8","4","6","8","8","10","6","6","5","9","10","4","9","6","7","13","5","8","10","12","14","10","10","9","10","26","17","19","18","22","28","25","33","28","32","48","46","25","41","41","58","40","40","51","38","60","40","47","51","37","53","38","41","42","35","50","34","30","26","23","39","29","20","17","22","39","27","19","18","11","22","10","12","10","11","21","9","3","4","5","7","1965"
"3891",NA,"Yes - a lot of difficulty","37","17","13","5","14","6","2","4","2","5","2","1","3","2","1","3","-","3","1","2","2","3","3","2","1","3","2","2","-","2","3","1","-","5","6","3","2","5","3","1","3","2","6","1","3","6","2","3","2","6","7","5","3","4","7","7","5","5","9","4","7","3","6","10","6","10","7","8","9","3","17","4","8","7","7","17","9","4","10","1","6","6","8","4","5","14","2","2","-","2","13","477"
"3892",NA,"Yes - cannot walk at all","15","14","12","8","5","2","2","2","-","1","3","2","1","2","2","1","1","-","2","2","-","1","1","-","-","-","-","-","1","1","2","1","1","-","-","-","-","1","-","1","2","-","1","1","2","5","-","3","4","1","2","1","3","-","2","5","-","1","4","1","4","-","2","2","-","4","-","1","3","2","3","2","2","3","3","4","4","2","2","1","1","2","2","3","4","3","-","-","2","1","5","192"
"3893",NA,"Total","1352","1352","1530","1597","1579","1735","1662","1636","1529","1567","1601","1483","1616","1538","1409","1289","1080","1137","1229","1018","1335","936","1050","973","889","1205","954","1061","1067","979","1194","906","891","978","782","1119","710","768","925","759","902","559","832","628","590","775","635","568","631","479","710","459","491","572","414","570","420","343","363","240","370","231","256","308","181","269","158","154","126","91","175","92","94","106","92","171","82","51","75","29","57","34","39","40","39","55","26","12","11","14","46","63085"
"3894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3895",NA,"AREA # 140301","Nyaungdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3897",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3898",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3899",NA,"No - no difficulty","1752","1783","1906","2006","2153","2114","2169","2066","1921","1979","2154","2112","2162","2254","2057","1902","1806","1664","1946","1625","2090","1604","1769","1786","1597","2094","1626","1653","1870","1579","2025","1659","1667","1740","1413","2000","1484","1421","1708","1378","1620","1165","1644","1390","1329","1598","1267","1283","1315","1147","1333","1043","1061","1142","932","1223","896","846","902","657","893","637","667","689","566","665","442","454","357","263","390","195","281","280","240","380","213","193","194","115","183","97","98","81","74","97","58","28","22","21","83","106443"
"3900",NA,"Yes - some difficulty","27","29","20","22","11","7","16","12","8","6","12","15","5","14","10","6","9","9","10","8","14","6","8","8","8","11","10","6","14","12","18","7","17","14","8","13","13","7","12","16","18","13","27","16","21","17","17","25","29","34","33","37","43","41","41","51","52","54","43","38","70","40","57","69","42","66","49","67","51","36","55","42","55","59","84","110","47","58","64","42","62","51","46","43","41","50","28","20","14","12","67","2725"
"3901",NA,"Yes - a lot of difficulty","56","12","9","10","3","3","5","3","3","10","3","2","3","2","2","1","3","3","-","3","-","2","-","-","1","5","1","-","2","1","2","-","3","2","1","5","2","2","2","3","4","2","1","3","3","-","3","2","7","4","5","4","5","3","8","7","4","7","6","7","8","5","11","11","9","16","6","7","8","6","11","7","6","18","4","27","8","12","14","9","24","13","17","15","12","14","9","10","14","7","27","620"
"3902",NA,"Yes - cannot walk at all","51","9","4","5","2","4","4","1","2","3","2","1","6","3","6","3","-","2","3","2","1","1","2","-","1","4","2","-","2","1","-","-","1","2","-","4","2","-","4","1","-","1","1","-","3","1","-","1","3","2","3","1","5","4","3","3","6","2","4","1","1","1","3","9","1","9","2","3","8","2","10","4","3","4","5","14","5","5","13","5","9","8","10","6","12","9","7","6","9","10","27","405"
"3903",NA,"Total","1886","1833","1939","2043","2169","2128","2194","2082","1934","1998","2171","2130","2176","2273","2075","1912","1818","1678","1959","1638","2105","1613","1779","1794","1607","2114","1639","1659","1888","1593","2045","1666","1688","1758","1422","2022","1501","1430","1726","1398","1642","1181","1673","1409","1356","1616","1287","1311","1354","1187","1374","1085","1114","1190","984","1284","958","909","955","703","972","683","738","778","618","756","499","531","424","307","466","248","345","361","333","531","273","268","285","171","278","169","171","145","139","170","102","64","59","50","204","110193"
"3904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3905",NA,"AREA # 140302","Danubyu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3907",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3908",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3909",NA,"No - no difficulty","1354","1322","1534","1527","1603","1675","1714","1659","1629","1595","1722","1541","1786","1788","1666","1645","1497","1489","1525","1398","1656","1236","1460","1298","1351","1601","1250","1345","1490","1318","1649","1318","1351","1469","1170","1525","1250","1157","1345","1190","1427","1086","1337","1137","1162","1392","1142","1082","1189","1019","1308","989","1059","1097","936","1207","919","914","970","754","982","613","663","722","640","640","444","436","301","236","437","243","315","360","299","444","306","182","264","147","218","124","127","143","78","110","76","46","28","33","100","90981"
"3910",NA,"Yes - some difficulty","21","14","17","12","17","10","13","8","7","6","13","7","12","8","12","11","3","10","6","6","11","7","7","6","9","6","10","7","7","10","9","6","8","13","3","14","13","9","13","11","12","8","18","12","14","21","18","14","11","16","17","22","19","20","20","34","28","26","35","22","42","31","34","41","32","51","36","28","26","26","52","22","37","38","42","47","59","50","47","16","39","43","35","37","32","34","17","14","12","9","40","1848"
"3911",NA,"Yes - a lot of difficulty","4","7","1","-","2","2","1","1","4","2","1","5","3","2","1","2","-","-","2","4","2","-","2","3","2","2","3","2","6","1","3","2","-","1","-","-","1","2","1","-","2","1","1","4","1","1","9","1","3","1","5","2","5","1","3","6","7","8","10","2","10","3","3","7","8","12","4","13","9","6","12","8","13","2","16","23","5","3","18","9","14","10","11","12","10","18","13","12","8","4","22","468"
"3912",NA,"Yes - cannot walk at all","4","2","3","3","2","3","2","4","2","5","2","3","3","2","5","1","3","1","2","1","4","3","-","2","1","-","1","1","4","2","-","-","1","2","2","-","1","-","-","-","-","-","-","-","2","3","-","1","-","1","1","-","1","1","2","1","-","-","2","-","5","1","2","5","3","5","2","3","3","6","5","3","4","6","6","9","3","9","10","6","12","8","8","6","8","11","7","4","6","4","19","281"
"3913",NA,"Total","1383","1345","1555","1542","1624","1690","1730","1672","1642","1608","1738","1556","1804","1800","1684","1659","1503","1500","1535","1409","1673","1246","1469","1309","1363","1609","1264","1355","1507","1331","1661","1326","1360","1485","1175","1539","1265","1168","1359","1201","1441","1095","1356","1153","1179","1417","1169","1098","1203","1037","1331","1013","1084","1119","961","1248","954","948","1017","778","1039","648","702","775","683","708","486","480","339","274","506","276","369","406","363","523","373","244","339","178","283","185","181","198","128","173","113","76","54","50","181","93578"
"3914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3915",NA,"AREA # 140303","Pantanaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3918",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3919",NA,"No - no difficulty","2236","2249","2395","2531","2596","2781","2711","2625","2458","2520","2750","2596","2669","2635","2617","2545","2290","2212","2654","1979","2772","2089","2247","2195","2046","2560","2042","2135","2340","1912","2620","2095","2150","2119","1797","2318","1795","1836","2068","1648","2110","1477","2022","1542","1511","1849","1444","1452","1671","1305","1612","1294","1329","1335","1167","1445","1098","1034","1117","905","1230","786","750","818","704","839","528","481","401","241","446","227","301","293","245","415","227","155","208","99","199","130","119","113","90","92","55","44","35","21","102","131946"
"3920",NA,"Yes - some difficulty","58","47","36","13","12","11","11","11","16","10","5","11","8","9","7","7","13","10","11","4","7","8","10","8","12","7","11","9","10","8","7","8","16","13","10","13","12","8","15","7","31","15","26","23","24","42","36","28","54","44","49","33","53","55","49","89","73","64","63","63","107","67","75","82","73","117","69","67","47","35","108","37","58","64","65","120","53","54","64","51","65","45","45","51","45","55","30","19","17","12","48","3268"
"3921",NA,"Yes - a lot of difficulty","66","35","11","12","12","8","6","4","2","4","8","4","4","2","5","-","-","-","4","1","3","3","1","3","3","1","1","4","2","4","4","5","4","3","1","7","5","1","8","3","1","2","4","5","-","5","3","1","3","2","6","6","6","6","8","7","12","5","5","5","10","9","8","10","15","17","14","9","14","7","19","6","17","19","13","32","9","15","17","9","24","11","16","20","14","19","8","4","5","5","40","781"
"3922",NA,"Yes - cannot walk at all","50","13","7","6","2","7","3","3","6","4","1","2","5","6","2","2","1","3","4","2","3","1","3","3","1","1","2","2","1","2","-","1","1","3","1","4","1","4","1","-","-","3","3","3","1","3","4","1","1","3","6","3","2","1","3","3","1","3","5","4","11","3","4","10","7","3","7","5","7","8","11","7","8","7","3","16","6","11","8","4","11","6","8","12","7","11","14","7","5","7","28","479"
"3923",NA,"Total","2410","2344","2449","2562","2622","2807","2731","2643","2482","2538","2764","2613","2686","2652","2631","2554","2304","2225","2673","1986","2785","2101","2261","2209","2062","2569","2056","2150","2353","1926","2631","2109","2171","2138","1809","2342","1813","1849","2092","1658","2142","1497","2055","1573","1536","1899","1487","1482","1729","1354","1673","1336","1390","1397","1227","1544","1184","1106","1190","977","1358","865","837","920","799","976","618","562","469","291","584","277","384","383","326","583","295","235","297","163","299","192","188","196","156","177","107","74","62","45","218","136474"
"3924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3925",NA,"AREA # 140304","Maubin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3927",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3928",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"3929",NA,"No - no difficulty","2479","2635","2999","3055","3140","3096","3409","3356","3021","3158","3447","3435","3607","3436","3341","3059","2652","2629","2850","2403","2916","2263","2410","2458","2117","2675","2176","2307","2643","2274","2935","2229","2344","2586","2058","2616","2208","2191","2516","2221","2505","1685","2436","1998","1821","2277","1948","1794","1958","1582","1904","1504","1628","1657","1464","1762","1373","1249","1353","1109","1472","931","970","927","802","944","725","674","545","357","607","339","367","377","371","513","294","251","285","160","242","162","145","151","132","131","98","64","58","23","106","157580"
"3930",NA,"Yes - some difficulty","41","22","19","15","6","5","8","8","9","10","5","6","5","7","6","7","7","6","10","6","5","4","8","2","5","7","6","6","6","4","2","6","4","11","9","15","7","10","13","7","14","10","20","14","12","21","14","21","25","19","36","30","43","37","36","34","50","34","58","44","75","37","49","83","58","72","49","54","44","34","90","44","47","55","54","89","59","48","71","60","62","43","61","54","53","42","43","26","13","18","63","2567"
"3931",NA,"Yes - a lot of difficulty","32","9","3","6","1","7","2","5","6","3","2","2","5","5","1","1","6","4","4","1","3","1","-","2","2","2","2","3","1","2","2","1","2","8","-","4","3","2","2","3","4","2","4","4","4","7","-","2","6","1","9","7","3","4","5","9","6","4","6","10","13","7","8","14","15","12","11","11","11","9","17","7","7","15","7","27","14","11","17","14","23","19","13","15","11","17","10","9","12","3","24","650"
"3932",NA,"Yes - cannot walk at all","8","2","1","2","5","5","3","5","6","2","5","5","4","4","1","2","-","1","3","2","1","1","1","1","-","2","1","-","2","-","-","-","1","2","2","1","-","-","2","1","1","-","1","-","2","1","1","1","1","-","1","3","1","3","1","4","2","3","7","3","4","4","3","6","4","12","8","6","6","2","10","6","6","10","6","8","8","8","7","6","11","6","5","9","9","11","13","6","1","8","27","356"
"3933",NA,"Total","2560","2668","3022","3078","3152","3113","3422","3374","3042","3173","3459","3448","3621","3452","3349","3069","2665","2640","2867","2412","2925","2269","2419","2463","2124","2686","2185","2316","2652","2280","2939","2236","2351","2607","2069","2636","2218","2203","2533","2232","2524","1697","2461","2016","1839","2306","1963","1818","1990","1602","1950","1544","1675","1701","1506","1809","1431","1290","1424","1166","1564","979","1030","1030","879","1040","793","745","606","402","724","396","427","457","438","637","375","318","380","240","338","230","224","229","205","201","164","105","84","52","220","161153"
"3934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3935",NA,"AREA # 140401","Myaungmya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3937",NA,"Disability walking","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3938",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
